0
0.00016215
0.0014789
0.0043793
0.0088592
0.014845
0.022257
0.031025
0.041087
0.05239
0.064892
0.078557
0.093356
0.10927
0.12627
0.14434
0.16348
0.18366
0.20489
0.22715
0.25043
0.2744
0.29715
0.31769
0.3361
0.35251
0.36706
0.37989
0.39115
0.40093
0.40932
0.41639
0.42218
0.42675
0.43016
0.4324
0.43354
0.43358
0.43253
0.43046
0.42748
0.42378
0.41986
0.41631
0.41329
0.41086
0.4089
0.40732
0.40599
0.40493
0.40407
