-0.0056532
-0.0004231
-0.0073401
0.014717
0.01656
0.017175
0.019435
0.047331
0.019507
0.055912
0.071608
0.079012
0.10658
0.10144
0.12687
0.15799
0.15452
0.19626
0.18722
0.22486
0.26471
0.27991
0.2971
0.32027
0.32704
0.33754
0.34619
0.38595
0.37193
0.40487
0.39121
0.42141
0.42493
0.42841
0.42634
0.44496
0.44198
0.42122
0.42732
0.43461
0.42368
0.43453
0.40727
0.42156
0.42054
0.41431
0.41138
0.39375
0.42262
0.40353
0.39141
